                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jun 29 09:35:00.0      90.81457        58.25142       1.016624422
2014 Jun 29 09:40:00.0      89.99645        59.05765       1.016623902
2014 Jun 29 09:45:00.0      89.17143        59.85682       1.016623376
2014 Jun 29 09:50:00.0      88.33973        60.64920       1.016622846
2014 Jun 29 09:55:00.0      87.50155        61.43507       1.016622310
2014 Jun 29 10:00:00.0      86.65712        62.21470       1.016621771
2014 Jun 29 10:05:00.0      85.80663        62.98838       1.016621227
2014 Jun 29 10:10:00.0      84.95028        63.75638       1.016620680
2014 Jun 29 10:15:00.0      84.08828        64.51900       1.016620130
2014 Jun 29 10:20:00.0      83.22080        65.27652       1.016619576
2014 Jun 29 10:25:00.0      82.34804        66.02923       1.016619019
2014 Jun 29 10:30:00.0      81.47019        66.77743       1.016618460
2014 Jun 29 10:35:00.0      80.58741        67.52141       1.016617899
2014 Jun 29 10:40:00.0      79.69988        68.26149       1.016617335
2014 Jun 29 10:45:00.0      78.80779        68.99795       1.016616770
2014 Jun 29 10:50:00.0      77.91128        69.73112       1.016616204
2014 Jun 29 10:55:00.0      77.01054        70.46131       1.016615637
2014 Jun 29 11:00:00.0      76.10572        71.18883       1.016615070
2014 Jun 29 11:05:00.0      75.19698        71.91400       1.016614502
2014 Jun 29 11:10:00.0      74.28448        72.63716       1.016613933
2014 Jun 29 11:15:00.0      73.36837        73.35865       1.016613366
2014 Jun 29 11:20:00.0      72.44882        74.07880       1.016612798
2014 Jun 29 11:25:00.0      71.52596        74.79796       1.016612232
2014 Jun 29 11:30:00.0      70.59994        75.51649       1.016611667
2014 Jun 29 11:35:00.0      69.67092        76.23477       1.016611104
2014 Jun 29 11:40:00.0      68.73904        76.95315       1.016610542
2014 Jun 29 11:45:00.0      67.80445        77.67204       1.016609982
2014 Jun 29 11:50:00.0      66.86729        78.39183       1.016609425
2014 Jun 29 11:55:00.0      65.92770        79.11293       1.016608871
2014 Jun 29 12:00:00.0      64.98584        79.83576       1.016608320
2014 Jun 29 12:05:00.0      64.04183        80.56077       1.016607772
2014 Jun 29 12:10:00.0      63.09583        81.28841       1.016607228
2014 Jun 29 12:15:00.0      62.14799        82.01915       1.016606688
2014 Jun 29 12:20:00.0      61.19844        82.75349       1.016606152
2014 Jun 29 12:25:00.0      60.24734        83.49194       1.016605620
2014 Jun 29 12:30:00.0      59.29484        84.23503       1.016605094
2014 Jun 29 12:35:00.0      58.34108        84.98333       1.016604572
2014 Jun 29 12:40:00.0      57.38622        85.73742       1.016604056
2014 Jun 29 12:45:00.0      56.43042        86.49792       1.016603546
2014 Jun 29 12:50:00.0      55.47385        87.26548       1.016603042
2014 Jun 29 12:55:00.0      54.51665        88.04079       1.016602544
2014 Jun 29 13:00:00.0      53.55901        88.82457       1.016602053
2014 Jun 29 13:05:00.0      52.60110        89.61757       1.016601569
2014 Jun 29 13:10:00.0      51.64310        90.42062       1.016601091
2014 Jun 29 13:15:00.0      50.68520        91.23455       1.016600621
2014 Jun 29 13:20:00.0      49.72759        92.06030       1.016600159
2014 Jun 29 13:25:00.0      48.77049        92.89882       1.016599705
2014 Jun 29 13:30:00.0      47.81410        93.75116       1.016599259
2014 Jun 29 13:35:00.0      46.85865        94.61840       1.016598821
2014 Jun 29 13:40:00.0      45.90438        95.50175       1.016598392
2014 Jun 29 13:45:00.0      44.95155        96.40245       1.016597972
2014 Jun 29 13:50:00.0      44.00041        97.32186       1.016597561
2014 Jun 29 13:55:00.0      43.05125        98.26145       1.016597159
2014 Jun 29 14:00:00.0      42.10438        99.22277       1.016596767
2014 Jun 29 14:05:00.0      41.16011       100.20751       1.016596385
2014 Jun 29 14:10:00.0      40.21881       101.21748       1.016596013
2014 Jun 29 14:15:00.0      39.28083       102.25465       1.016595652
2014 Jun 29 14:20:00.0      38.34659       103.32114       1.016595301
2014 Jun 29 14:25:00.0      37.41653       104.41924       1.016594960
2014 Jun 29 14:30:00.0      36.49110       105.55142       1.016594631
2014 Jun 29 14:35:00.0      35.57084       106.72037       1.016594312
2014 Jun 29 14:40:00.0      34.65631       107.92900       1.016594005
2014 Jun 29 14:45:00.0      33.74810       109.18047       1.016593709
2014 Jun 29 14:50:00.0      32.84691       110.47819       1.016593425
2014 Jun 29 14:55:00.0      31.95345       111.82586       1.016593153
2014 Jun 29 15:00:00.0      31.06855       113.22751       1.016592893
2014 Jun 29 15:05:00.0      30.19308       114.68746       1.016592645
2014 Jun 29 15:10:00.0      29.32804       116.21041       1.016592410
2014 Jun 29 15:15:00.0      28.47450       117.80141       1.016592187
2014 Jun 29 15:20:00.0      27.63366       119.46589       1.016591977
2014 Jun 29 15:25:00.0      26.80685       121.20966       1.016591779
2014 Jun 29 15:30:00.0      25.99552       123.03891       1.016591594
2014 Jun 29 15:35:00.0      25.20130       124.96018       1.016591423
2014 Jun 29 15:40:00.0      24.42596       126.98032       1.016591264
2014 Jun 29 15:45:00.0      23.67149       129.10644       1.016591119
2014 Jun 29 15:50:00.0      22.94005       131.34577       1.016590987
2014 Jun 29 15:55:00.0      22.23402       133.70555       1.016590869
2014 Jun 29 16:00:00.0      21.55601       136.19280       1.016590764
2014 Jun 29 16:05:00.0      20.90882       138.81409       1.016590673
2014 Jun 29 16:10:00.0      20.29552       141.57513       1.016590596
2014 Jun 29 16:15:00.0      19.71934       144.48045       1.016590533
2014 Jun 29 16:20:00.0      19.18372       147.53282       1.016590483
2014 Jun 29 16:25:00.0      18.69222       150.73280       1.016590448
2014 Jun 29 16:30:00.0      18.24847       154.07807       1.016590426
2014 Jun 29 16:35:00.0      17.85609       157.56295       1.016590419
2014 Jun 29 16:40:00.0      17.51860       161.17792       1.016590426
2014 Jun 29 16:45:00.0      17.23926       164.90930       1.016590447
2014 Jun 29 16:50:00.0      17.02098       168.73923       1.016590482
2014 Jun 29 16:55:00.0      16.86616       172.64592       1.016590531
2014 Jun 29 17:00:00.0      16.77657       176.60429       1.016590595
2014 Jun 29 17:05:00.0      16.75327       180.58693       1.016590672
2014 Jun 29 17:10:00.0      16.79655       184.56525       1.016590764
2014 Jun 29 17:15:00.0      16.90588       188.51092       1.016590871
2014 Jun 29 17:20:00.0      17.07999       192.39708       1.016590991
2014 Jun 29 17:25:00.0      17.31690       196.19956       1.016591126
2014 Jun 29 17:30:00.0      17.61404       199.89770       1.016591275
2014 Jun 29 17:35:00.0      17.96838       203.47489       1.016591438
2014 Jun 29 17:40:00.0      18.37658       206.91870       1.016591615
2014 Jun 29 17:45:00.0      18.83508       210.22081       1.016591806
2014 Jun 29 17:50:00.0      19.34024       213.37660       1.016592011
2014 Jun 29 17:55:00.0      19.88844       216.38468       1.016592231
2014 Jun 29 18:00:00.0      20.47616       219.24632       1.016592464
2014 Jun 29 18:05:00.0      21.10001       221.96489       1.016592711
2014 Jun 29 18:10:00.0      21.75681       224.54530       1.016592971
2014 Jun 29 18:15:00.0      22.44358       226.99358       1.016593246
2014 Jun 29 18:20:00.0      23.15756       229.31645       1.016593534
2014 Jun 29 18:25:00.0      23.89622       231.52103       1.016593835
2014 Jun 29 18:30:00.0      24.65724       233.61457       1.016594150
2014 Jun 29 18:35:00.0      25.43851       235.60428       1.016594478
2014 Jun 29 18:40:00.0      26.23813       237.49721       1.016594819
2014 Jun 29 18:45:00.0      27.05435       239.30011       1.016595173
2014 Jun 29 18:50:00.0      27.88560       241.01942       1.016595540
2014 Jun 29 18:55:00.0      28.73047       242.66122       1.016595920
2014 Jun 29 19:00:00.0      29.58768       244.23121       1.016596312
2014 Jun 29 19:05:00.0      30.45606       245.73471       1.016596717
2014 Jun 29 19:10:00.0      31.33456       247.17664       1.016597134
2014 Jun 29 19:15:00.0      32.22223       248.56161       1.016597563
2014 Jun 29 19:20:00.0      33.11820       249.89383       1.016598005
2014 Jun 29 19:25:00.0      34.02170       251.17725       1.016598458
2014 Jun 29 19:30:00.0      34.93199       252.41546       1.016598922
2014 Jun 29 19:35:00.0      35.84844       253.61181       1.016599399
2014 Jun 29 19:40:00.0      36.77044       254.76937       1.016599886
2014 Jun 29 19:45:00.0      37.69744       255.89099       1.016600385
2014 Jun 29 19:50:00.0      38.62895       256.97928       1.016600894
2014 Jun 29 19:55:00.0      39.56450       258.03668       1.016601414
2014 Jun 29 20:00:00.0      40.50367       259.06540       1.016601944
2014 Jun 29 20:05:00.0      41.44606       260.06753       1.016602485
2014 Jun 29 20:10:00.0      42.39130       261.04498       1.016603036
2014 Jun 29 20:15:00.0      43.33906       261.99953       1.016603596
2014 Jun 29 20:20:00.0      44.28902       262.93283       1.016604166
2014 Jun 29 20:25:00.0      45.24087       263.84640       1.016604746
2014 Jun 29 20:30:00.0      46.19435       264.74166       1.016605334
2014 Jun 29 20:35:00.0      47.14919       265.61996       1.016605932
2014 Jun 29 20:40:00.0      48.10513       266.48252       1.016606538
2014 Jun 29 20:45:00.0      49.06196       267.33051       1.016607152
2014 Jun 29 20:50:00.0      50.01944       268.16500       1.016607775
2014 Jun 29 20:55:00.0      50.97736       268.98701       1.016608405
2014 Jun 29 21:00:00.0      51.93553       269.79748       1.016609043
2014 Jun 29 21:05:00.0      52.89374       270.59733       1.016609688
2014 Jun 29 21:10:00.0      53.85182       271.38738       1.016610341
2014 Jun 29 21:15:00.0      54.80958       272.16843       1.016611000
2014 Jun 29 21:20:00.0      55.76684       272.94123       1.016611665
2014 Jun 29 21:25:00.0      56.72345       273.70650       1.016612337
2014 Jun 29 21:30:00.0      57.67923       274.46490       1.016613015
2014 Jun 29 21:35:00.0      58.63403       275.21707       1.016613698
2014 Jun 29 21:40:00.0      59.58769       275.96363       1.016614387
2014 Jun 29 21:45:00.0      60.54006       276.70516       1.016615081
2014 Jun 29 21:50:00.0      61.49098       277.44220       1.016615779
2014 Jun 29 21:55:00.0      62.44032       278.17528       1.016616482
2014 Jun 29 22:00:00.0      63.38791       278.90492       1.016617190
2014 Jun 29 22:05:00.0      64.33362       279.63159       1.016617901
2014 Jun 29 22:10:00.0      65.27730       280.35578       1.016618616
2014 Jun 29 22:15:00.0      66.21881       281.07792       1.016619334
2014 Jun 29 22:20:00.0      67.15800       281.79845       1.016620055
2014 Jun 29 22:25:00.0      68.09473       282.51779       1.016620779
2014 Jun 29 22:30:00.0      69.02885       283.23636       1.016621505
2014 Jun 29 22:35:00.0      69.96022       283.95454       1.016622233
2014 Jun 29 22:40:00.0      70.88870       284.67272       1.016622963
2014 Jun 29 22:45:00.0      71.81413       285.39127       1.016623695
2014 Jun 29 22:50:00.0      72.73637       286.11055       1.016624427
2014 Jun 29 22:55:00.0      73.65528       286.83093       1.016625161
2014 Jun 29 23:00:00.0      74.57069       287.55274       1.016625894
2014 Jun 29 23:05:00.0      75.48246       288.27634       1.016626629
2014 Jun 29 23:10:00.0      76.39043       289.00204       1.016627363
2014 Jun 29 23:15:00.0      77.29444       289.73019       1.016628096
2014 Jun 29 23:20:00.0      78.19433       290.46110       1.016628829
2014 Jun 29 23:25:00.0      79.08995       291.19509       1.016629561
2014 Jun 29 23:30:00.0      79.98111       291.93247       1.016630291
2014 Jun 29 23:35:00.0      80.86766       292.67355       1.016631020
2014 Jun 29 23:40:00.0      81.74942       293.41863       1.016631747
2014 Jun 29 23:45:00.0      82.62621       294.16802       1.016632471
2014 Jun 29 23:50:00.0      83.49786       294.92201       1.016633193
2014 Jun 29 23:55:00.0      84.36418       295.68090       1.016633912
2014 Jun 30 00:00:00.0      85.22498       296.44497       1.016634628
2014 Jun 30 00:05:00.0      86.08007       297.21452       1.016635340
2014 Jun 30 00:10:00.0      86.92926       297.98983       1.016636049
2014 Jun 30 00:15:00.0      87.77234       298.77118       1.016636753
2014 Jun 30 00:20:00.0      88.60910       299.55886       1.016637453
2014 Jun 30 00:25:00.0      89.43934       300.35314       1.016638148
2014 Jun 30 00:30:00.0      90.26284       301.15429       1.016638839
2014 Jun 30 00:35:00.0      91.07938       301.96259       1.016639523
2014 Jun 30 00:40:00.0      91.88873       302.77831       1.016640203
2014 Jun 30 00:45:00.0      92.69066       303.60171       1.016640876
2014 Jun 30 00:50:00.0      93.48494       304.43306       1.016641544
2014 Jun 30 00:55:00.0      94.27132       305.27261       1.016642205
2014 Jun 30 01:00:00.0      95.04955       306.12061       1.016642859
2014 Jun 30 01:05:00.0      95.81938       306.97732       1.016643506
2014 Jun 30 01:10:00.0      96.58055       307.84299       1.016644146
2014 Jun 30 01:15:00.0      97.33280       308.71785       1.016644778
2014 Jun 30 01:20:00.0      98.07584       309.60213       1.016645403
2014 Jun 30 01:25:00.0      98.80941       310.49607       1.016646019
2014 Jun 30 01:30:00.0      99.53322       311.39989       1.016646628
2014 Jun 30 01:35:00.0     100.24698       312.31379       1.016647227
2014 Jun 30 01:40:00.0     100.95039       313.23798       1.016647818
2014 Jun 30 01:45:00.0     101.64316       314.17267       1.016648400
2014 Jun 30 01:50:00.0     102.32498       315.11802       1.016648972
2014 Jun 30 01:55:00.0     102.99553       316.07422       1.016649535
2014 Jun 30 02:00:00.0     103.65450       317.04143       1.016650089
2014 Jun 30 02:05:00.0     104.30157       318.01980       1.016650632
2014 Jun 30 02:10:00.0     104.93640       319.00945       1.016651165
2014 Jun 30 02:15:00.0     105.55868       320.01052       1.016651687
2014 Jun 30 02:20:00.0     106.16805       321.02311       1.016652199
2014 Jun 30 02:25:00.0     106.76419       322.04729       1.016652700
2014 Jun 30 02:30:00.0     107.34675       323.08314       1.016653190
2014 Jun 30 02:35:00.0     107.91539       324.13071       1.016653669
2014 Jun 30 02:40:00.0     108.46975       325.19002       1.016654136
2014 Jun 30 02:45:00.0     109.00949       326.26107       1.016654592
2014 Jun 30 02:50:00.0     109.53425       327.34385       1.016655036
2014 Jun 30 02:55:00.0     110.04369       328.43831       1.016655467
2014 Jun 30 03:00:00.0     110.53745       329.54439       1.016655887
2014 Jun 30 03:05:00.0     111.01519       330.66198       1.016656294
2014 Jun 30 03:10:00.0     111.47656       331.79096       1.016656689
2014 Jun 30 03:15:00.0     111.92121       332.93118       1.016657071
2014 Jun 30 03:20:00.0     112.34879       334.08245       1.016657441
2014 Jun 30 03:25:00.0     112.75899       335.24457       1.016657797
2014 Jun 30 03:30:00.0     113.15145       336.41728       1.016658141
2014 Jun 30 03:35:00.0     113.52587       337.60032       1.016658471
2014 Jun 30 03:40:00.0     113.88192       338.79337       1.016658788
2014 Jun 30 03:45:00.0     114.21930       339.99609       1.016659091
2014 Jun 30 03:50:00.0     114.53771       341.20812       1.016659381
2014 Jun 30 03:55:00.0     114.83686       342.42905       1.016659657
