                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                         Cherry Springs State Park                        
              Location:  W 77°48'45.0", N41°39'52.6",   710m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jul 14 08:10:00.0     105.10024        41.24132       1.016466242
2014 Jul 14 08:15:00.0     104.47894        42.25642       1.016465656
2014 Jul 14 08:20:00.0     103.84546        43.26060       1.016465059
2014 Jul 14 08:25:00.0     103.20013        44.25399       1.016464453
2014 Jul 14 08:30:00.0     102.54325        45.23673       1.016463837
2014 Jul 14 08:35:00.0     101.87516        46.20898       1.016463211
2014 Jul 14 08:40:00.0     101.19615        47.17091       1.016462576
2014 Jul 14 08:45:00.0     100.50654        48.12270       1.016461933
2014 Jul 14 08:50:00.0      99.80663        49.06455       1.016461280
2014 Jul 14 08:55:00.0      99.09670        49.99666       1.016460619
2014 Jul 14 09:00:00.0      98.37706        50.91924       1.016459950
2014 Jul 14 09:05:00.0      97.64799        51.83251       1.016459273
2014 Jul 14 09:10:00.0      96.90975        52.73671       1.016458588
2014 Jul 14 09:15:00.0      96.16264        53.63205       1.016457895
2014 Jul 14 09:20:00.0      95.40691        54.51879       1.016457196
2014 Jul 14 09:25:00.0      94.64283        55.39717       1.016456489
2014 Jul 14 09:30:00.0      93.87066        56.26745       1.016455776
2014 Jul 14 09:35:00.0      93.09064        57.12988       1.016455056
2014 Jul 14 09:40:00.0      92.30302        57.98473       1.016454331
2014 Jul 14 09:45:00.0      91.50804        58.83227       1.016453599
2014 Jul 14 09:50:00.0      90.70594        59.67275       1.016452862
2014 Jul 14 09:55:00.0      89.89695        60.50647       1.016452119
2014 Jul 14 10:00:00.0      89.08130        61.33369       1.016451372
2014 Jul 14 10:05:00.0      88.25920        62.15470       1.016450620
2014 Jul 14 10:10:00.0      87.43086        62.96978       1.016449863
2014 Jul 14 10:15:00.0      86.59651        63.77923       1.016449103
2014 Jul 14 10:20:00.0      85.75635        64.58334       1.016448338
2014 Jul 14 10:25:00.0      84.91057        65.38239       1.016447570
2014 Jul 14 10:30:00.0      84.05939        66.17669       1.016446799
2014 Jul 14 10:35:00.0      83.20298        66.96655       1.016446025
2014 Jul 14 10:40:00.0      82.34156        67.75226       1.016445248
2014 Jul 14 10:45:00.0      81.47529        68.53414       1.016444469
2014 Jul 14 10:50:00.0      80.60436        69.31250       1.016443688
2014 Jul 14 10:55:00.0      79.72897        70.08765       1.016442905
2014 Jul 14 11:00:00.0      78.84927        70.85993       1.016442120
2014 Jul 14 11:05:00.0      77.96545        71.62966       1.016441335
2014 Jul 14 11:10:00.0      77.07769        72.39717       1.016440549
2014 Jul 14 11:15:00.0      76.18614        73.16280       1.016439762
2014 Jul 14 11:20:00.0      75.29098        73.92689       1.016438975
2014 Jul 14 11:25:00.0      74.39237        74.68981       1.016438189
2014 Jul 14 11:30:00.0      73.49047        75.45190       1.016437403
2014 Jul 14 11:35:00.0      72.58546        76.21353       1.016436617
2014 Jul 14 11:40:00.0      71.67749        76.97508       1.016435833
2014 Jul 14 11:45:00.0      70.76672        77.73693       1.016435050
2014 Jul 14 11:50:00.0      69.85330        78.49948       1.016434268
2014 Jul 14 11:55:00.0      68.93741        79.26314       1.016433489
2014 Jul 14 12:00:00.0      68.01919        80.02832       1.016432711
2014 Jul 14 12:05:00.0      67.09881        80.79545       1.016431937
2014 Jul 14 12:10:00.0      66.17643        81.56497       1.016431165
2014 Jul 14 12:15:00.0      65.25220        82.33735       1.016430397
2014 Jul 14 12:20:00.0      64.32628        83.11307       1.016429632
2014 Jul 14 12:25:00.0      63.39885        83.89260       1.016428870
2014 Jul 14 12:30:00.0      62.47006        84.67648       1.016428113
2014 Jul 14 12:35:00.0      61.54008        85.46522       1.016427360
2014 Jul 14 12:40:00.0      60.60908        86.25939       1.016426612
2014 Jul 14 12:45:00.0      59.67723        87.05956       1.016425869
2014 Jul 14 12:50:00.0      58.74471        87.86634       1.016425131
2014 Jul 14 12:55:00.0      57.81170        88.68037       1.016424398
2014 Jul 14 13:00:00.0      56.87838        89.50230       1.016423672
2014 Jul 14 13:05:00.0      55.94494        90.33284       1.016422951
2014 Jul 14 13:10:00.0      55.01158        91.17271       1.016422237
2014 Jul 14 13:15:00.0      54.07851        92.02269       1.016421529
2014 Jul 14 13:20:00.0      53.14592        92.88359       1.016420829
2014 Jul 14 13:25:00.0      52.21405        93.75627       1.016420135
2014 Jul 14 13:30:00.0      51.28312        94.64164       1.016419449
2014 Jul 14 13:35:00.0      50.35336        95.54064       1.016418770
2014 Jul 14 13:40:00.0      49.42503        96.45431       1.016418100
2014 Jul 14 13:45:00.0      48.49840        97.38371       1.016417438
2014 Jul 14 13:50:00.0      47.57372        98.32999       1.016416784
2014 Jul 14 13:55:00.0      46.65131        99.29436       1.016416139
2014 Jul 14 14:00:00.0      45.73146       100.27811       1.016415502
2014 Jul 14 14:05:00.0      44.81450       101.28263       1.016414875
2014 Jul 14 14:10:00.0      43.90079       102.30937       1.016414258
2014 Jul 14 14:15:00.0      42.99068       103.35990       1.016413649
2014 Jul 14 14:20:00.0      42.08459       104.43588       1.016413051
2014 Jul 14 14:25:00.0      41.18292       105.53909       1.016412463
2014 Jul 14 14:30:00.0      40.28614       106.67144       1.016411885
2014 Jul 14 14:35:00.0      39.39473       107.83493       1.016411318
2014 Jul 14 14:40:00.0      38.50921       109.03175       1.016410761
2014 Jul 14 14:45:00.0      37.63015       110.26420       1.016410215
2014 Jul 14 14:50:00.0      36.75817       111.53473       1.016409680
2014 Jul 14 14:55:00.0      35.89391       112.84598       1.016409157
2014 Jul 14 15:00:00.0      35.03809       114.20074       1.016408645
2014 Jul 14 15:05:00.0      34.19148       115.60198       1.016408144
2014 Jul 14 15:10:00.0      33.35493       117.05286       1.016407655
2014 Jul 14 15:15:00.0      32.52933       118.55670       1.016407179
2014 Jul 14 15:20:00.0      31.71567       120.11702       1.016406714
2014 Jul 14 15:25:00.0      30.91503       121.73751       1.016406262
2014 Jul 14 15:30:00.0      30.12856       123.42204       1.016405822
2014 Jul 14 15:35:00.0      29.35753       125.17459       1.016405394
2014 Jul 14 15:40:00.0      28.60330       126.99930       1.016404980
2014 Jul 14 15:45:00.0      27.86735       128.90035       1.016404578
2014 Jul 14 15:50:00.0      27.15128       130.88197       1.016404189
2014 Jul 14 15:55:00.0      26.45681       132.94832       1.016403813
2014 Jul 14 16:00:00.0      25.78579       135.10345       1.016403450
2014 Jul 14 16:05:00.0      25.14020       137.35111       1.016403101
2014 Jul 14 16:10:00.0      24.52213       139.69471       1.016402765
2014 Jul 14 16:15:00.0      23.93382       142.13706       1.016402442
2014 Jul 14 16:20:00.0      23.37760       144.68026       1.016402133
2014 Jul 14 16:25:00.0      22.85588       147.32543       1.016401838
2014 Jul 14 16:30:00.0      22.37117       150.07253       1.016401556
2014 Jul 14 16:35:00.0      21.92597       152.92011       1.016401289
2014 Jul 14 16:40:00.0      21.52282       155.86507       1.016401034
2014 Jul 14 16:45:00.0      21.16417       158.90252       1.016400794
2014 Jul 14 16:50:00.0      20.85236       162.02558       1.016400568
2014 Jul 14 16:55:00.0      20.58958       165.22538       1.016400356
2014 Jul 14 17:00:00.0      20.37775       168.49102       1.016400158
2014 Jul 14 17:05:00.0      20.21850       171.80976       1.016399973
2014 Jul 14 17:10:00.0      20.11311       175.16729       1.016399803
2014 Jul 14 17:15:00.0      20.06245       178.54806       1.016399647
2014 Jul 14 17:20:00.0      20.06693       181.93576       1.016399505
2014 Jul 14 17:25:00.0      20.12651       185.31388       1.016399377
2014 Jul 14 17:30:00.0      20.24071       188.66620       1.016399263
2014 Jul 14 17:35:00.0      20.40859       191.97734       1.016399164
2014 Jul 14 17:40:00.0      20.62882       195.23321       1.016399078
2014 Jul 14 17:45:00.0      20.89972       198.42135       1.016399006
2014 Jul 14 17:50:00.0      21.21931       201.53119       1.016398948
2014 Jul 14 17:55:00.0      21.58539       204.55418       1.016398904
2014 Jul 14 18:00:00.0      21.99558       207.48376       1.016398874
2014 Jul 14 18:05:00.0      22.44742       210.31533       1.016398858
2014 Jul 14 18:10:00.0      22.93838       213.04609       1.016398856
2014 Jul 14 18:15:00.0      23.46595       215.67481       1.016398867
2014 Jul 14 18:20:00.0      24.02764       218.20166       1.016398892
2014 Jul 14 18:25:00.0      24.62104       220.62794       1.016398931
2014 Jul 14 18:30:00.0      25.24385       222.95586       1.016398982
2014 Jul 14 18:35:00.0      25.89384       225.18836       1.016399048
2014 Jul 14 18:40:00.0      26.56895       227.32889       1.016399126
2014 Jul 14 18:45:00.0      27.26721       229.38128       1.016399218
2014 Jul 14 18:50:00.0      27.98680       231.34959       1.016399323
2014 Jul 14 18:55:00.0      28.72601       233.23801       1.016399441
2014 Jul 14 19:00:00.0      29.48326       235.05074       1.016399571
2014 Jul 14 19:05:00.0      30.25710       236.79199       1.016399715
2014 Jul 14 19:10:00.0      31.04618       238.46585       1.016399870
2014 Jul 14 19:15:00.0      31.84926       240.07630       1.016400038
2014 Jul 14 19:20:00.0      32.66518       241.62718       1.016400219
2014 Jul 14 19:25:00.0      33.49289       243.12214       1.016400411
2014 Jul 14 19:30:00.0      34.33142       244.56468       1.016400616
2014 Jul 14 19:35:00.0      35.17987       245.95810       1.016400832
2014 Jul 14 19:40:00.0      36.03742       247.30553       1.016401060
2014 Jul 14 19:45:00.0      36.90331       248.60989       1.016401299
2014 Jul 14 19:50:00.0      37.77682       249.87397       1.016401550
2014 Jul 14 19:55:00.0      38.65732       251.10035       1.016401811
2014 Jul 14 20:00:00.0      39.54419       252.29148       1.016402084
2014 Jul 14 20:05:00.0      40.43689       253.44965       1.016402367
2014 Jul 14 20:10:00.0      41.33488       254.57698       1.016402661
2014 Jul 14 20:15:00.0      42.23770       255.67550       1.016402964
2014 Jul 14 20:20:00.0      43.14490       256.74706       1.016403278
2014 Jul 14 20:25:00.0      44.05605       257.79345       1.016403602
2014 Jul 14 20:30:00.0      44.97076       258.81630       1.016403935
2014 Jul 14 20:35:00.0      45.88867       259.81715       1.016404278
2014 Jul 14 20:40:00.0      46.80943       260.79747       1.016404630
2014 Jul 14 20:45:00.0      47.73273       261.75861       1.016404990
2014 Jul 14 20:50:00.0      48.65824       262.70185       1.016405360
2014 Jul 14 20:55:00.0      49.58569       263.62839       1.016405737
2014 Jul 14 21:00:00.0      50.51480       264.53937       1.016406123
2014 Jul 14 21:05:00.0      51.44532       265.43586       1.016406517
2014 Jul 14 21:10:00.0      52.37698       266.31885       1.016406919
2014 Jul 14 21:15:00.0      53.30957       267.18930       1.016407328
2014 Jul 14 21:20:00.0      54.24284       268.04810       1.016407744
2014 Jul 14 21:25:00.0      55.17659       268.89612       1.016408167
2014 Jul 14 21:30:00.0      56.11060       269.73414       1.016408596
2014 Jul 14 21:35:00.0      57.04468       270.56295       1.016409032
2014 Jul 14 21:40:00.0      57.97862       271.38326       1.016409474
2014 Jul 14 21:45:00.0      58.91224       272.19576       1.016409921
2014 Jul 14 21:50:00.0      59.84536       273.00112       1.016410375
2014 Jul 14 21:55:00.0      60.77780       273.79996       1.016410833
2014 Jul 14 22:00:00.0      61.70937       274.59289       1.016411296
2014 Jul 14 22:05:00.0      62.63991       275.38048       1.016411764
2014 Jul 14 22:10:00.0      63.56926       276.16328       1.016412236
2014 Jul 14 22:15:00.0      64.49724       276.94183       1.016412713
2014 Jul 14 22:20:00.0      65.42369       277.71662       1.016413193
2014 Jul 14 22:25:00.0      66.34845       278.48816       1.016413676
2014 Jul 14 22:30:00.0      67.27135       279.25691       1.016414163
2014 Jul 14 22:35:00.0      68.19225       280.02333       1.016414652
2014 Jul 14 22:40:00.0      69.11098       280.78787       1.016415144
2014 Jul 14 22:45:00.0      70.02737       281.55095       1.016415639
2014 Jul 14 22:50:00.0      70.94128       282.31299       1.016416135
2014 Jul 14 22:55:00.0      71.85255       283.07439       1.016416633
2014 Jul 14 23:00:00.0      72.76101       283.83554       1.016417132
2014 Jul 14 23:05:00.0      73.66650       284.59684       1.016417632
2014 Jul 14 23:10:00.0      74.56887       285.35865       1.016418133
2014 Jul 14 23:15:00.0      75.46794       286.12135       1.016418635
2014 Jul 14 23:20:00.0      76.36357       286.88528       1.016419136
2014 Jul 14 23:25:00.0      77.25558       287.65080       1.016419637
2014 Jul 14 23:30:00.0      78.14380       288.41825       1.016420138
2014 Jul 14 23:35:00.0      79.02806       289.18798       1.016420638
2014 Jul 14 23:40:00.0      79.90820       289.96031       1.016421137
2014 Jul 14 23:45:00.0      80.78404       290.73557       1.016421634
2014 Jul 14 23:50:00.0      81.65539       291.51409       1.016422129
2014 Jul 14 23:55:00.0      82.52208       292.29618       1.016422623
2014 Jul 15 00:00:00.0      83.38393       293.08216       1.016423114
2014 Jul 15 00:05:00.0      84.24074       293.87233       1.016423603
2014 Jul 15 00:10:00.0      85.09233       294.66701       1.016424088
2014 Jul 15 00:15:00.0      85.93850       295.46649       1.016424570
2014 Jul 15 00:20:00.0      86.77905       296.27108       1.016425049
2014 Jul 15 00:25:00.0      87.61379       297.08106       1.016425524
2014 Jul 15 00:30:00.0      88.44249       297.89674       1.016425995
2014 Jul 15 00:35:00.0      89.26495       298.71840       1.016426461
2014 Jul 15 00:40:00.0      90.08096       299.54633       1.016426922
2014 Jul 15 00:45:00.0      90.89029       300.38080       1.016427379
2014 Jul 15 00:50:00.0      91.69272       301.22211       1.016427830
2014 Jul 15 00:55:00.0      92.48801       302.07052       1.016428276
2014 Jul 15 01:00:00.0      93.27593       302.92631       1.016428715
2014 Jul 15 01:05:00.0      94.05624       303.78974       1.016429149
2014 Jul 15 01:10:00.0      94.82869       304.66108       1.016429576
2014 Jul 15 01:15:00.0      95.59303       305.54059       1.016429996
