                                   Moon                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 km
2014 Jul 08 04:40:00.0      75.93714       234.47871        377055.469
2014 Jul 08 04:45:00.0      76.70374       235.38527        377116.504
2014 Jul 08 04:50:00.0      77.47839       236.28126        377178.692
2014 Jul 08 04:55:00.0      78.26080       237.16699        377241.997
2014 Jul 08 05:00:00.0      79.05070       238.04280        377306.379
2014 Jul 08 05:05:00.0      79.84781       238.90900        377371.801
2014 Jul 08 05:10:00.0      80.65186       239.76591        377438.223
2014 Jul 08 05:15:00.0      81.46260       240.61387        377505.605
2014 Jul 08 05:20:00.0      82.27978       241.45321        377573.909
2014 Jul 08 05:25:00.0      83.10315       242.28424        377643.093
2014 Jul 08 05:30:00.0      83.93248       243.10730        377713.117
2014 Jul 08 05:35:00.0      84.76753       243.92272        377783.939
2014 Jul 08 05:40:00.0      85.60808       244.73083        377855.520
2014 Jul 08 05:45:00.0      86.45391       245.53195        377927.816
2014 Jul 08 05:50:00.0      87.30480       246.32642        378000.787
2014 Jul 08 05:55:00.0      88.16055       247.11456        378074.389
2014 Jul 08 06:00:00.0      89.02096       247.89670        378148.581
2014 Jul 08 06:05:00.0      89.88583       248.67318        378223.321
2014 Jul 08 06:10:00.0      90.75496       249.44431        378298.564
2014 Jul 08 06:15:00.0      91.62817       250.21043        378374.268
2014 Jul 08 06:20:00.0      92.50527       250.97187        378450.390
2014 Jul 08 06:25:00.0      93.38609       251.72896        378526.887
2014 Jul 08 06:30:00.0      94.27044       252.48203        378603.715
2014 Jul 08 06:35:00.0      95.15816       253.23141        378680.830
2014 Jul 08 06:40:00.0      96.04907       253.97744        378758.190
2014 Jul 08 06:45:00.0      96.94302       254.72045        378835.749
2014 Jul 08 06:50:00.0      97.83983       255.46078        378913.465
2014 Jul 08 06:55:00.0      98.73936       256.19877        378991.293
2014 Jul 08 07:00:00.0      99.64143       256.93476        379069.191
2014 Jul 08 07:05:00.0     100.54590       257.66909        379147.113
2014 Jul 08 07:10:00.0     101.45262       258.40213        379225.016
2014 Jul 08 07:15:00.0     102.36143       259.13422        379302.857
2014 Jul 08 07:20:00.0     103.27218       259.86572        379380.592
2014 Jul 08 07:25:00.0     104.18473       260.59699        379458.177
2014 Jul 08 07:30:00.0     105.09892       261.32842        379535.568
2014 Jul 08 07:35:00.0     106.01462       262.06037        379612.724
2014 Jul 08 07:40:00.0     106.93168       262.79323        379689.599
2014 Jul 08 07:45:00.0     107.84994       263.52740        379766.152
2014 Jul 08 07:50:00.0     108.76928       264.26327        379842.339
2014 Jul 08 07:55:00.0     109.68953       265.00125        379918.118
2014 Jul 08 08:00:00.0     110.61056       265.74178        379993.446
2014 Jul 08 08:05:00.0     111.53221       266.48528        380068.281
2014 Jul 08 08:10:00.0     112.45434       267.23219        380142.581
2014 Jul 08 08:15:00.0     113.37680       267.98299        380216.305
2014 Jul 08 08:20:00.0     114.29944       268.73814        380289.411
2014 Jul 08 08:25:00.0     115.22210       269.49814        380361.858
2014 Jul 08 08:30:00.0     116.14462       270.26348        380433.606
2014 Jul 08 08:35:00.0     117.06685       271.03470        380504.613
2014 Jul 08 08:40:00.0     117.98863       271.81235        380574.840
2014 Jul 08 08:45:00.0     118.90977       272.59699        380644.247
2014 Jul 08 08:50:00.0     119.83012       273.38921        380712.795
2014 Jul 08 08:55:00.0     120.74950       274.18962        380780.445
2014 Jul 08 09:00:00.0     121.66771       274.99887        380847.159
2014 Jul 08 09:05:00.0     122.58458       275.81763        380912.898
2014 Jul 08 09:10:00.0     123.49991       276.64659        380977.625
2014 Jul 08 09:15:00.0     124.41348       277.48650        381041.303
2014 Jul 08 09:20:00.0     125.32510       278.33812        381103.896
2014 Jul 08 09:25:00.0     126.23454       279.20225        381165.366
2014 Jul 08 09:30:00.0     127.14157       280.07975        381225.680
2014 Jul 08 09:35:00.0     128.04594       280.97149        381284.800
2014 Jul 08 09:40:00.0     128.94740       281.87842        381342.694
2014 Jul 08 09:45:00.0     129.84569       282.80153        381399.327
2014 Jul 08 09:50:00.0     130.74052       283.74183        381454.666
2014 Jul 08 09:55:00.0     131.63159       284.70044        381508.677
2014 Jul 08 10:00:00.0     132.51860       285.67849        381561.329
2014 Jul 08 10:05:00.0     133.40119       286.67720        381612.591
2014 Jul 08 10:10:00.0     134.27903       287.69786        381662.430
2014 Jul 08 10:15:00.0     135.15174       288.74179        381710.817
2014 Jul 08 10:20:00.0     136.01892       289.81044        381757.723
2014 Jul 08 10:25:00.0     136.88013       290.90529        381803.117
2014 Jul 08 10:30:00.0     137.73494       292.02794        381846.973
2014 Jul 08 10:35:00.0     138.58285       293.18003        381889.261
2014 Jul 08 10:40:00.0     139.42335       294.36332        381929.955
2014 Jul 08 10:45:00.0     140.25588       295.57965        381969.029
2014 Jul 08 10:50:00.0     141.07986       296.83095        382006.458
2014 Jul 08 10:55:00.0     141.89464       298.11924        382042.216
2014 Jul 08 11:00:00.0     142.69955       299.44664        382076.278
2014 Jul 08 11:05:00.0     143.49387       300.81533        382108.623
2014 Jul 08 11:10:00.0     144.27681       302.22762        382139.227
2014 Jul 08 11:15:00.0     145.04755       303.68586        382168.069
2014 Jul 08 11:20:00.0     145.80518       305.19249        382195.127
2014 Jul 08 11:25:00.0     146.54875       306.75000        382220.380
2014 Jul 08 11:30:00.0     147.27724       308.36090        382243.810
2014 Jul 08 11:35:00.0     147.98956       310.02775        382265.398
2014 Jul 08 11:40:00.0     148.68456       311.75307        382285.126
2014 Jul 08 11:45:00.0     149.36098       313.53934        382302.976
2014 Jul 08 11:50:00.0     150.01753       315.38896        382318.932
2014 Jul 08 11:55:00.0     150.65281       317.30416        382332.979
2014 Jul 08 12:00:00.0     151.26538       319.28700        382345.101
2014 Jul 08 12:05:00.0     151.85369       321.33923        382355.286
2014 Jul 08 12:10:00.0     152.41616       323.46229        382363.520
2014 Jul 08 12:15:00.0     152.95114       325.65715        382369.791
2014 Jul 08 12:20:00.0     153.45691       327.92427        382374.088
2014 Jul 08 12:25:00.0     153.93176       330.26347        382376.399
2014 Jul 08 12:30:00.0     154.37392       332.67386        382376.716
2014 Jul 08 12:35:00.0     154.78165       335.15372        382375.029
2014 Jul 08 12:40:00.0     155.15324       337.70043        382371.331
2014 Jul 08 12:45:00.0     155.48701       340.31040        382365.614
2014 Jul 08 12:50:00.0     155.78139       342.97906        382357.873
2014 Jul 08 12:55:00.0     156.03491       345.70076        382348.102
2014 Jul 08 13:00:00.0     156.24625       348.46892        382336.295
2014 Jul 08 13:05:00.0     156.41427       351.27597        382322.451
2014 Jul 08 13:10:00.0     156.53804       354.11355        382306.566
2014 Jul 08 13:15:00.0     156.61685       356.97262        382288.638
2014 Jul 08 13:20:00.0     156.65025       359.84365        382268.666
2014 Jul 08 13:25:00.0     156.63806         2.71683        382246.650
2014 Jul 08 13:30:00.0     156.58035         5.58230        382222.590
2014 Jul 08 13:35:00.0     156.47749         8.43039        382196.489
2014 Jul 08 13:40:00.0     156.33007        11.25181        382168.349
2014 Jul 08 13:45:00.0     156.13895        14.03790        382138.173
2014 Jul 08 13:50:00.0     155.90519        16.78074        382105.965
2014 Jul 08 13:55:00.0     155.63004        19.47331        382071.730
2014 Jul 08 14:00:00.0     155.31493        22.10957        382035.475
2014 Jul 08 14:05:00.0     154.96140        24.68449        381997.206
2014 Jul 08 14:10:00.0     154.57108        27.19405        381956.930
2014 Jul 08 14:15:00.0     154.14569        29.63523        381914.657
2014 Jul 08 14:20:00.0     153.68698        32.00594        381870.396
2014 Jul 08 14:25:00.0     153.19669        34.30495        381824.156
2014 Jul 08 14:30:00.0     152.67659        36.53178        381775.950
2014 Jul 08 14:35:00.0     152.12838        38.68663        381725.788
2014 Jul 08 14:40:00.0     151.55376        40.77028        381673.684
2014 Jul 08 14:45:00.0     150.95434        42.78396        381619.651
2014 Jul 08 14:50:00.0     150.33169        44.72932        381563.703
2014 Jul 08 14:55:00.0     149.68730        46.60828        381505.856
2014 Jul 08 15:00:00.0     149.02259        48.42301        381446.126
2014 Jul 08 15:05:00.0     148.33891        50.17585        381384.529
2014 Jul 08 15:10:00.0     147.63753        51.86924        381321.084
2014 Jul 08 15:15:00.0     146.91965        53.50570        381255.808
2014 Jul 08 15:20:00.0     146.18638        55.08778        381188.721
2014 Jul 08 15:25:00.0     145.43879        56.61799        381119.842
2014 Jul 08 15:30:00.0     144.67785        58.09886        381049.194
2014 Jul 08 15:35:00.0     143.90449        59.53285        380976.796
2014 Jul 08 15:40:00.0     143.11958        60.92234        380902.672
2014 Jul 08 15:45:00.0     142.32390        62.26965        380826.845
2014 Jul 08 15:50:00.0     141.51823        63.57704        380749.337
2014 Jul 08 15:55:00.0     140.70325        64.84663        380670.175
2014 Jul 08 16:00:00.0     139.87963        66.08051        380589.382
2014 Jul 08 16:05:00.0     139.04796        67.28063        380506.985
2014 Jul 08 16:10:00.0     138.20884        68.44888        380423.010
2014 Jul 08 16:15:00.0     137.36278        69.58704        380337.485
2014 Jul 08 16:20:00.0     136.51030        70.69681        380250.438
2014 Jul 08 16:25:00.0     135.65185        71.77980        380161.898
2014 Jul 08 16:30:00.0     134.78788        72.83756        380071.893
2014 Jul 08 16:35:00.0     133.91880        73.87154        379980.453
2014 Jul 08 16:40:00.0     133.04500        74.88311        379887.610
2014 Jul 08 16:45:00.0     132.16684        75.87358        379793.395
2014 Jul 08 16:50:00.0     131.28468        76.84420        379697.838
2014 Jul 08 16:55:00.0     130.39882        77.79613        379600.973
2014 Jul 08 17:00:00.0     129.50959        78.73051        379502.833
2014 Jul 08 17:05:00.0     128.61727        79.64837        379403.451
2014 Jul 08 17:10:00.0     127.72213        80.55074        379302.861
2014 Jul 08 17:15:00.0     126.82445        81.43857        379201.098
2014 Jul 08 17:20:00.0     125.92447        82.31276        379098.197
2014 Jul 08 17:25:00.0     125.02242        83.17418        378994.194
2014 Jul 08 17:30:00.0     124.11855        84.02366        378889.125
2014 Jul 08 17:35:00.0     123.21306        84.86196        378783.026
2014 Jul 08 17:40:00.0     122.30617        85.68986        378675.935
2014 Jul 08 17:45:00.0     121.39808        86.50805        378567.889
2014 Jul 08 17:50:00.0     120.48899        87.31722        378458.927
2014 Jul 08 17:55:00.0     119.57908        88.11802        378349.086
2014 Jul 08 18:00:00.0     118.66854        88.91108        378238.406
2014 Jul 08 18:05:00.0     117.75754        89.69701        378126.925
2014 Jul 08 18:10:00.0     116.84626        90.47636        378014.684
2014 Jul 08 18:15:00.0     115.93487        91.24971        377901.722
2014 Jul 08 18:20:00.0     115.02353        92.01757        377788.079
2014 Jul 08 18:25:00.0     114.11240        92.78047        377673.797
2014 Jul 08 18:30:00.0     113.20165        93.53891        377558.916
2014 Jul 08 18:35:00.0     112.29142        94.29335        377443.477
2014 Jul 08 18:40:00.0     111.38188        95.04427        377327.522
2014 Jul 08 18:45:00.0     110.47318        95.79212        377211.093
2014 Jul 08 18:50:00.0     109.56547        96.53733        377094.231
2014 Jul 08 18:55:00.0     108.65890        97.28032        376976.979
2014 Jul 08 19:00:00.0     107.75362        98.02151        376859.378
2014 Jul 08 19:05:00.0     106.84977        98.76131        376741.473
2014 Jul 08 19:10:00.0     105.94752        99.50010        376623.305
2014 Jul 08 19:15:00.0     105.04701       100.23828        376504.917
2014 Jul 08 19:20:00.0     104.14839       100.97621        376386.352
2014 Jul 08 19:25:00.0     103.25182       101.71427        376267.654
2014 Jul 08 19:30:00.0     102.35743       102.45282        376148.866
2014 Jul 08 19:35:00.0     101.46540       103.19221        376030.030
2014 Jul 08 19:40:00.0     100.57586       103.93280        375911.190
2014 Jul 08 19:45:00.0      99.68899       104.67494        375792.390
2014 Jul 08 19:50:00.0      98.80493       105.41896        375673.673
2014 Jul 08 19:55:00.0      97.92386       106.16519        375555.081
2014 Jul 08 20:00:00.0      97.04593       106.91399        375436.660
2014 Jul 08 20:05:00.0      96.17130       107.66567        375318.451
2014 Jul 08 20:10:00.0      95.30016       108.42056        375200.498
2014 Jul 08 20:15:00.0      94.43266       109.17898        375082.845
2014 Jul 08 20:20:00.0      93.56899       109.94127        374965.534
2014 Jul 08 20:25:00.0      92.70932       110.70773        374848.608
2014 Jul 08 20:30:00.0      91.85384       111.47870        374732.109
2014 Jul 08 20:35:00.0      91.00274       112.25448        374616.082
2014 Jul 08 20:40:00.0      90.15620       113.03538        374500.567
