                                   Moon                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                         Cherry Springs State Park                        
              Location:  W 77°48'45.0", N41°39'52.6",   710m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 km
2014 Jul 25 16:00:00.0      25.07529       170.93493        398699.134
2014 Jul 25 16:05:00.0      24.95843       173.69546        398699.424
2014 Jul 25 16:10:00.0      24.88567       176.47443        398701.768
2014 Jul 25 16:15:00.0      24.85742       179.26336        398706.168
2014 Jul 25 16:20:00.0      24.87386       182.05354        398712.626
2014 Jul 25 16:25:00.0      24.93488       184.83624        398721.140
2014 Jul 25 16:30:00.0      25.04018       187.60289        398731.711
2014 Jul 25 16:35:00.0      25.18917       190.34526        398744.336
2014 Jul 25 16:40:00.0      25.38109       193.05564        398759.012
2014 Jul 25 16:45:00.0      25.61495       195.72692        398775.735
2014 Jul 25 16:50:00.0      25.88959       198.35279        398794.502
2014 Jul 25 16:55:00.0      26.20369       200.92771        398815.305
2014 Jul 25 17:00:00.0      26.55582       203.44704        398838.139
2014 Jul 25 17:05:00.0      26.94445       205.90699        398862.996
2014 Jul 25 17:10:00.0      27.36799       208.30464        398889.867
2014 Jul 25 17:15:00.0      27.82477       210.63785        398918.742
2014 Jul 25 17:20:00.0      28.31316       212.90527        398949.612
2014 Jul 25 17:25:00.0      28.83147       215.10621        398982.465
2014 Jul 25 17:30:00.0      29.37806       217.24060        399017.289
2014 Jul 25 17:35:00.0      29.95132       219.30888        399054.071
2014 Jul 25 17:40:00.0      30.54968       221.31194        399092.796
2014 Jul 25 17:45:00.0      31.17161       223.25107        399133.450
2014 Jul 25 17:50:00.0      31.81565       225.12781        399176.016
2014 Jul 25 17:55:00.0      32.48041       226.94399        399220.479
2014 Jul 25 18:00:00.0      33.16456       228.70156        399266.820
2014 Jul 25 18:05:00.0      33.86684       230.40266        399315.022
2014 Jul 25 18:10:00.0      34.58604       232.04947        399365.064
2014 Jul 25 18:15:00.0      35.32105       233.64423        399416.926
2014 Jul 25 18:20:00.0      36.07080       235.18921        399470.589
2014 Jul 25 18:25:00.0      36.83428       236.68666        399526.029
2014 Jul 25 18:30:00.0      37.61057       238.13882        399583.224
2014 Jul 25 18:35:00.0      38.39878       239.54787        399642.151
2014 Jul 25 18:40:00.0      39.19808       240.91594        399702.786
2014 Jul 25 18:45:00.0      40.00771       242.24511        399765.103
2014 Jul 25 18:50:00.0      40.82693       243.53737        399829.077
2014 Jul 25 18:55:00.0      41.65506       244.79465        399894.681
2014 Jul 25 19:00:00.0      42.49147       246.01881        399961.888
2014 Jul 25 19:05:00.0      43.33556       247.21160        400030.670
2014 Jul 25 19:10:00.0      44.18676       248.37474        400100.999
2014 Jul 25 19:15:00.0      45.04456       249.50983        400172.844
2014 Jul 25 19:20:00.0      45.90846       250.61842        400246.176
2014 Jul 25 19:25:00.0      46.77798       251.70198        400320.965
2014 Jul 25 19:30:00.0      47.65270       252.76191        400397.178
2014 Jul 25 19:35:00.0      48.53220       253.79954        400474.783
2014 Jul 25 19:40:00.0      49.41609       254.81614        400553.748
2014 Jul 25 19:45:00.0      50.30400       255.81291        400634.040
2014 Jul 25 19:50:00.0      51.19559       256.79099        400715.625
2014 Jul 25 19:55:00.0      52.09052       257.75147        400798.468
2014 Jul 25 20:00:00.0      52.98848       258.69540        400882.535
2014 Jul 25 20:05:00.0      53.88918       259.62375        400967.789
2014 Jul 25 20:10:00.0      54.79234       260.53746        401054.194
2014 Jul 25 20:15:00.0      55.69767       261.43743        401141.715
2014 Jul 25 20:20:00.0      56.60493       262.32451        401230.314
2014 Jul 25 20:25:00.0      57.51387       263.19952        401319.953
2014 Jul 25 20:30:00.0      58.42426       264.06322        401410.595
2014 Jul 25 20:35:00.0      59.33585       264.91636        401502.201
2014 Jul 25 20:40:00.0      60.24845       265.75965        401594.731
2014 Jul 25 20:45:00.0      61.16184       266.59377        401688.148
2014 Jul 25 20:50:00.0      62.07581       267.41937        401782.411
2014 Jul 25 20:55:00.0      62.99017       268.23706        401877.480
2014 Jul 25 21:00:00.0      63.90472       269.04745        401973.315
2014 Jul 25 21:05:00.0      64.81929       269.85112        402069.875
2014 Jul 25 21:10:00.0      65.73369       270.64861        402167.119
2014 Jul 25 21:15:00.0      66.64775       271.44047        402265.006
2014 Jul 25 21:20:00.0      67.56129       272.22719        402363.494
2014 Jul 25 21:25:00.0      68.47414       273.00929        402462.542
2014 Jul 25 21:30:00.0      69.38614       273.78725        402562.108
2014 Jul 25 21:35:00.0      70.29713       274.56152        402662.149
2014 Jul 25 21:40:00.0      71.20694       275.33256        402762.623
2014 Jul 25 21:45:00.0      72.11541       276.10080        402863.487
2014 Jul 25 21:50:00.0      73.02239       276.86669        402964.699
2014 Jul 25 21:55:00.0      73.92773       277.63062        403066.216
2014 Jul 25 22:00:00.0      74.83126       278.39301        403167.994
2014 Jul 25 22:05:00.0      75.73283       279.15425        403269.991
2014 Jul 25 22:10:00.0      76.63228       279.91472        403372.163
2014 Jul 25 22:15:00.0      77.52947       280.67481        403474.468
2014 Jul 25 22:20:00.0      78.42423       281.43489        403576.862
2014 Jul 25 22:25:00.0      79.31641       282.19531        403679.301
2014 Jul 25 22:30:00.0      80.20586       282.95645        403781.743
2014 Jul 25 22:35:00.0      81.09242       283.71865        403884.145
2014 Jul 25 22:40:00.0      81.97593       284.48225        403986.462
2014 Jul 25 22:45:00.0      82.85623       285.24761        404088.652
2014 Jul 25 22:50:00.0      83.73316       286.01505        404190.673
2014 Jul 25 22:55:00.0      84.60656       286.78492        404292.480
2014 Jul 25 23:00:00.0      85.47625       287.55754        404394.032
2014 Jul 25 23:05:00.0      86.34208       288.33324        404495.285
2014 Jul 25 23:10:00.0      87.20388       289.11236        404596.197
2014 Jul 25 23:15:00.0      88.06146       289.89520        404696.725
2014 Jul 25 23:20:00.0      88.91466       290.68209        404796.828
2014 Jul 25 23:25:00.0      89.76329       291.47334        404896.463
2014 Jul 25 23:30:00.0      90.60717       292.26929        404995.590
2014 Jul 25 23:35:00.0      91.44613       293.07023        405094.165
2014 Jul 25 23:40:00.0      92.27995       293.87648        405192.148
2014 Jul 25 23:45:00.0      93.10846       294.68836        405289.499
2014 Jul 25 23:50:00.0      93.93145       295.50616        405386.176
2014 Jul 25 23:55:00.0      94.74873       296.33021        405482.139
2014 Jul 26 00:00:00.0      95.56007       297.16081        405577.348
2014 Jul 26 00:05:00.0      96.36528       297.99826        405671.764
2014 Jul 26 00:10:00.0      97.16413       298.84287        405765.348
2014 Jul 26 00:15:00.0      97.95641       299.69494        405858.060
2014 Jul 26 00:20:00.0      98.74188       300.55477        405949.861
2014 Jul 26 00:25:00.0      99.52031       301.42266        406040.715
2014 Jul 26 00:30:00.0     100.29147       302.29890        406130.583
2014 Jul 26 00:35:00.0     101.05510       303.18378        406219.428
2014 Jul 26 00:40:00.0     101.81097       304.07761        406307.214
2014 Jul 26 00:45:00.0     102.55881       304.98065        406393.904
2014 Jul 26 00:50:00.0     103.29836       305.89320        406479.462
2014 Jul 26 00:55:00.0     104.02935       306.81553        406563.854
2014 Jul 26 01:00:00.0     104.75152       307.74792        406647.044
2014 Jul 26 01:05:00.0     105.46457       308.69062        406728.999
2014 Jul 26 01:10:00.0     106.16822       309.64390        406809.685
2014 Jul 26 01:15:00.0     106.86218       310.60801        406889.069
2014 Jul 26 01:20:00.0     107.54615       311.58319        406967.118
2014 Jul 26 01:25:00.0     108.21982       312.56968        407043.800
2014 Jul 26 01:30:00.0     108.88288       313.56769        407119.085
2014 Jul 26 01:35:00.0     109.53501       314.57745        407192.942
2014 Jul 26 01:40:00.0     110.17589       315.59915        407265.341
2014 Jul 26 01:45:00.0     110.80519       316.63297        407336.251
2014 Jul 26 01:50:00.0     111.42257       317.67909        407405.646
2014 Jul 26 01:55:00.0     112.02770       318.73766        407473.496
2014 Jul 26 02:00:00.0     112.62022       319.80881        407539.775
2014 Jul 26 02:05:00.0     113.19980       320.89267        407604.455
2014 Jul 26 02:10:00.0     113.76607       321.98931        407667.511
2014 Jul 26 02:15:00.0     114.31868       323.09883        407728.917
2014 Jul 26 02:20:00.0     114.85727       324.22126        407788.649
2014 Jul 26 02:25:00.0     115.38147       325.35664        407846.684
2014 Jul 26 02:30:00.0     115.89093       326.50495        407902.997
2014 Jul 26 02:35:00.0     116.38528       327.66616        407957.568
2014 Jul 26 02:40:00.0     116.86416       328.84021        408010.373
2014 Jul 26 02:45:00.0     117.32719       330.02702        408061.394
2014 Jul 26 02:50:00.0     117.77402       331.22644        408110.608
2014 Jul 26 02:55:00.0     118.20429       332.43833        408157.998
2014 Jul 26 03:00:00.0     118.61765       333.66247        408203.545
2014 Jul 26 03:05:00.0     119.01373       334.89865        408247.232
2014 Jul 26 03:10:00.0     119.39220       336.14659        408289.041
2014 Jul 26 03:15:00.0     119.75272       337.40599        408328.956
2014 Jul 26 03:20:00.0     120.09495       338.67649        408366.962
2014 Jul 26 03:25:00.0     120.41859       339.95773        408403.046
2014 Jul 26 03:30:00.0     120.72331       341.24926        408437.193
2014 Jul 26 03:35:00.0     121.00881       342.55064        408469.390
2014 Jul 26 03:40:00.0     121.27483       343.86136        408499.627
2014 Jul 26 03:45:00.0     121.52108       345.18090        408527.891
2014 Jul 26 03:50:00.0     121.74731       346.50867        408554.173
2014 Jul 26 03:55:00.0     121.95328       347.84409        408578.464
2014 Jul 26 04:00:00.0     122.13878       349.18650        408600.754
2014 Jul 26 04:05:00.0     122.30360       350.53525        408621.037
2014 Jul 26 04:10:00.0     122.44757       351.88964        408639.306
2014 Jul 26 04:15:00.0     122.57052       353.24896        408655.554
2014 Jul 26 04:20:00.0     122.67232       354.61246        408669.778
2014 Jul 26 04:25:00.0     122.75286       355.97938        408681.972
2014 Jul 26 04:30:00.0     122.81205       357.34894        408692.133
2014 Jul 26 04:35:00.0     122.84981       358.72037        408700.260
2014 Jul 26 04:40:00.0     122.86611         0.09285        408706.350
2014 Jul 26 04:45:00.0     122.86092         1.46560        408710.404
2014 Jul 26 04:50:00.0     122.83427         2.83781        408712.421
2014 Jul 26 04:55:00.0     122.78616         4.20868        408712.402
2014 Jul 26 05:00:00.0     122.71667         5.57742        408710.350
2014 Jul 26 05:05:00.0     122.62587         6.94325        408706.267
2014 Jul 26 05:10:00.0     122.51386         8.30539        408700.157
2014 Jul 26 05:15:00.0     122.38078         9.66310        408692.025
2014 Jul 26 05:20:00.0     122.22676        11.01565        408681.877
2014 Jul 26 05:25:00.0     122.05197        12.36234        408669.718
2014 Jul 26 05:30:00.0     121.85662        13.70247        408655.556
2014 Jul 26 05:35:00.0     121.64091        15.03541        408639.399
2014 Jul 26 05:40:00.0     121.40506        16.36053        408621.256
2014 Jul 26 05:45:00.0     121.14933        17.67725        408601.137
2014 Jul 26 05:50:00.0     120.87398        18.98501        408579.052
2014 Jul 26 05:55:00.0     120.57928        20.28330        408555.014
2014 Jul 26 06:00:00.0     120.26553        21.57164        408529.034
2014 Jul 26 06:05:00.0     119.93304        22.84960        408501.125
2014 Jul 26 06:10:00.0     119.58211        24.11676        408471.303
2014 Jul 26 06:15:00.0     119.21308        25.37277        408439.581
2014 Jul 26 06:20:00.0     118.82628        26.61730        408405.975
2014 Jul 26 06:25:00.0     118.42205        27.85006        408370.502
2014 Jul 26 06:30:00.0     118.00075        29.07081        408333.180
2014 Jul 26 06:35:00.0     117.56273        30.27933        408294.025
2014 Jul 26 06:40:00.0     117.10834        31.47545        408253.058
2014 Jul 26 06:45:00.0     116.63795        32.65902        408210.298
2014 Jul 26 06:50:00.0     116.15193        33.82994        408165.765
2014 Jul 26 06:55:00.0     115.65063        34.98812        408119.482
2014 Jul 26 07:00:00.0     115.13443        36.13353        408071.469
2014 Jul 26 07:05:00.0     114.60369        37.26614        408021.750
2014 Jul 26 07:10:00.0     114.05878        38.38598        407970.348
2014 Jul 26 07:15:00.0     113.50005        39.49307        407917.287
2014 Jul 26 07:20:00.0     112.92787        40.58749        407862.593
2014 Jul 26 07:25:00.0     112.34259        41.66931        407806.292
2014 Jul 26 07:30:00.0     111.74457        42.73865        407748.409
2014 Jul 26 07:35:00.0     111.13415        43.79564        407688.972
2014 Jul 26 07:40:00.0     110.51168        44.84042        407628.009
2014 Jul 26 07:45:00.0     109.87750        45.87316        407565.549
2014 Jul 26 07:50:00.0     109.23194        46.89404        407501.620
2014 Jul 26 07:55:00.0     108.57533        47.90325        407436.252
2014 Jul 26 08:00:00.0     107.90799        48.90100        407369.476
